sample_id,position,velocity,acceleration
pmks_positive_0347,0.52660809231553107,1.6822822748820125,7.1955614482283909
pmks_positive_0348,0.49757322055079795,1.8017466370990729,7.1395097930823166
pmks_positive_0349,0.46655524201743842,1.9202442397170394,7.0795530981446984
pmks_positive_0350,0.43357081094679067,2.037710142917085,7.0157089121823368
pmks_positive_0351,0.3986376613936658,2.1540797119199757,6.94799630263448
pmks_positive_0352,0.3617746019381754,2.269288642884578,6.8764359269634534
pmks_positive_0353,0.32300150994578086,2.3832729900396403,6.8010501093216975
pmks_positive_0354,0.28233932536424255,2.4959691941384903,6.7218629226451174
pmks_positive_0355,0.23981004403465711,2.6073141123278432,6.6389002762729223
pmks_positive_0356,0.19543671049226802,2.7172450495236151,6.5521900091815031
pmks_positive_0357,0.14924341023112112,2.8256997913879425,6.4617619889033415
pmks_positive_0358,0.10125526140510563,2.9326166390025676,6.3676482161814159
pmks_positive_0359,0.051498405936310991,3.0379344453344785,6.2698829353847234
pmks_negative_0000,0,0,0
pmks_negative_0001,0.051498405936310991,-3.0379344453344785,6.2698829353847234
pmks_negative_0002,0.10125526140510563,-2.9326166390025676,6.3676482161814159
pmks_negative_0003,0.14924341023112112,-2.8256997913879425,6.4617619889033415
pmks_negative_0004,0.19543671049226802,-2.7172450495236151,6.5521900091815031
pmks_negative_0005,0.23981004403465711,-2.6073141123278432,6.6389002762729223
pmks_negative_0006,0.28233932536424255,-2.4959691941384903,6.7218629226451174
pmks_negative_0007,0.32300150994578086,-2.3832729900396403,6.8010501093216975
pmks_negative_0008,0.3617746019381754,-2.269288642884578,6.8764359269634534
pmks_negative_0009,0.3986376613936658,-2.1540797119199757,6.94799630263448
pmks_negative_0010,0.43357081094679067,-2.037710142917085,7.0157089121823368
pmks_negative_0011,0.46655524201743842,-1.9202442397170394,7.0795530981446984
pmks_negative_0012,0.49757322055079795,-1.8017466370990729,7.1395097930823166
pmks_negative_0013,0.52660809231553107,-1.6822822748820125,7.1955614482283909
pmks_negative_0014,0.55364428777995878,-1.5619163731714527,7.2476919673382447
pmks_negative_0015,0.57866732658465425,-1.4407144086669632,7.2958866456192748
pmks_negative_0016,0.60166382162840204,-1.3187420919456063,7.340132113619898
pmks_negative_0017,0.62262148278312268,-1.1960653456401662,7.3804162859570983
pmks_negative_0018,0.64152912025200604,-1.0727502834323934,7.4167283147649137
pmks_negative_0019,0.65837664758377157,-0.94886318978360329,7.4490585477507238
pmks_negative_0020,0.6731550843547317,-0.82447050032664237,7.4773984907521189
pmks_negative_0021,0.6858565585290427,-0.69963878284512937,7.5017407746945137
pmks_negative_0022,0.6964743085063404,-0.57443471876734331,7.5220791268579239
pmks_negative_0023,0.70500268486472562,-0.44892508510367235,7.5384083463708187
pmks_negative_0024,0.71143715180591938,-0.32317673675783642,7.5507242838590738
pmks_negative_0025,0.71577428830824463,-0.19725658914303357,7.5590238251889357
pmks_negative_0026,0.71801178899195317,-0.071231601035316228,7.5633048792542912
pmks_negative_0027,0.71814846470026705,0.054831242403158065,7.5635663697704469
pmks_negative_0028,0.71618424279845549,0.18086494649647533,7.5598082310486792
pmks_negative_0029,0.71212016719207605,0.30680252389151241,7.5520314077383137
pmks_negative_0030,0.70595839806449268,0.43257701142146776,7.540237858535499
pmks_negative_0031,0.69770221133262145,0.55812148706552378,7.5244305638703182
pmks_negative_0032,0.68735599781874956,0.68336908706956168,7.5046135375963967
pmks_negative_0033,0.67492526213522241,0.80825302329529447,7.4807918427191833
pmks_negative_0034,0.66041662127758827,0.93270660086551027,7.452971611211149
pmks_negative_0035,0.64383780292072601,1.0566632361740946,7.4211600679735046
pmks_negative_0036,0.62519764341126116,1.180056475330425,7.3853655590150113
pmks_negative_0037,0.6045060854484966,1.3028200131090892,7.3455975839287646
pmks_negative_0038,0.58177417544477161,1.4248877124773509,7.3018668327572991
pmks_negative_0039,0.55701406055505209,1.5461936247742549,7.2541852273448253
pmks_negative_0040,0.53023898536424252,1.6666720106171193,7.2025659672829727
pmks_negative_0041,0.50146328821946151,1.7862573616127564,7.1470235805624664
pmks_negative_0042,0.47070239719320162,1.9048844229529966,7.0875739790478827
pmks_negative_0043,0.43797282566198048,2.0224882169757774,7.0242345188956712
pmks_negative_0044,0.4032921674836491,2.139004067775256,6.9570240660366789
pmks_negative_0045,0.36667909175524116,2.2543676269463018,6.8859630668435079
pmks_negative_0046,0.32815333713165734,2.3685149005508426,6.8110736240995262
pmks_negative_0047,0.28773570568411239,2.4813822773953076,6.7323795783803142
pmks_negative_0048,0.24544805627575719,2.5929065587102129,6.6499065949492335
pmks_negative_0049,0.20131329743028542,2.7030249893246308,6.563682256256512
pmks_negative_0050,0.1553553796678776,2.8116752904294953,6.4737361601151751
pmks_negative_0051,0.10759928728117255,2.9187956940249031,6.3801000236072101
pmks_negative_0052,0.058071029522436333,3.0243249791471087,6.2828077927491357
pmks_negative_0053,0.00679763117143691,3.1282025099713429,6.1818957579169238
pmks_negative_0054,-0.046192877548020518,3.2303682758861356,6.0774026749963497
