sample_id,theta_delta_rad,omega_rad_s,alpha_rad_s2
matlab_0329,5.7421332390612916,1.0471975511965976,0
matlab_0330,5.7595865315812347,1.0471975511965976,0
matlab_0331,5.7770398241011778,1.0471975511965976,0
matlab_0332,5.7944931166211209,1.0471975511965976,0
matlab_0333,5.811946409141064,1.0471975511965976,0
matlab_0334,5.8293997016610071,1.0471975511965976,0
matlab_0335,5.8468529941809502,1.0471975511965976,0
matlab_0336,5.8643062867008933,1.0471975511965976,0
matlab_0337,5.8817595792208364,1.0471975511965976,0
matlab_0338,5.8992128717407795,1.0471975511965976,0
matlab_0339,5.9166661642607226,1.0471975511965976,0
matlab_0340,5.9341194567806657,1.0471975511965976,0
matlab_0341,5.9515727493006088,1.0471975511965976,0
matlab_0342,5.9690260418205519,1.0471975511965976,0
matlab_0343,5.986479334340495,1.0471975511965976,0
matlab_0344,6.003932626860438,1.0471975511965976,0
matlab_0345,6.0213859193803811,1.0471975511965976,0
matlab_0346,6.0388392119003242,1.0471975511965976,0
matlab_0347,6.0562925044202673,1.0471975511965976,0
matlab_0348,6.0737457969402104,1.0471975511965976,0
matlab_0349,6.0911990894601526,1.0471975511965976,0
matlab_0350,6.1086523819800966,1.0471975511965976,0
matlab_0351,6.1261056745000397,1.0471975511965976,0
matlab_0352,6.1435589670199828,1.0471975511965976,0
matlab_0353,6.1610122595399259,1.0471975511965976,0
matlab_0354,6.178465552059869,1.0471975511965976,0
matlab_0355,6.1959188445798121,1.0471975511965976,0
matlab_0356,6.2133721370997552,1.0471975511965976,0
matlab_0357,6.2308254296196983,1.0471975511965976,0
matlab_0358,6.2482787221396414,1.0471975511965976,0
matlab_0359,6.2657320146595845,1.0471975511965976,0
matlab_0360,6.2831853071795276,1.0471975511965976,0
