sample_id,theta_delta_rad,omega_rad_s,alpha_rad_s2
matlab_0176,0.45461883213474769,0.53618427812959368,-0.17215540757346351
matlab_0177,0.46353094522356325,0.53324637645675443,-0.18040522994440805
matlab_0178,0.47239294399625259,0.53017034993968049,-0.1887307412217856
matlab_0179,0.48120251576384726,0.52695491995827903,-0.19713396883494858
matlab_0180,0.48995732625371685,0.52359877559830326,-0.20561675835601703
matlab_0181,0.49865501909723692,0.52010057679913146,-0.2141807593621522
matlab_0182,0.50729321537191741,0.51645895774312045,-0.22282741058406319
matlab_0183,0.51586951320211472,0.51267253049842954,-0.23155792434132574
matlab_0184,0.52438148742265334,0.50873988892716071,-0.24037327027118854
matlab_0185,0.53282668930987542,0.50465961287048156,-0.24927415836439443
matlab_0186,0.54120264638482851,0.5004302726221187,-0.25826102132917894
matlab_0187,0.54950686229349288,0.49605043370118496,-0.26733399631306826
matlab_0188,0.55773681676912035,0.4915186619347291,-0.2764929060214138
matlab_0189,0.56588996568193561,0.48683352885967157,-0.28573723928180123
matlab_0190,0.57396374118158766,0.48199361745287478,-0.29506613111455982
matlab_0191,0.58195555193789339,0.47699752819699281,-0.3044783423815855
matlab_0192,0.58986278348552301,0.47184388548844147,-0.31397223909856914
matlab_0193,0.59768279867836727,0.46653134439229277,-0.3235457715094413
matlab_0194,0.60541293825940312,0.46105859774713304,-0.33319645303638395
matlab_0195,0.61305052155189643,0.45542438362090931,-0.34292133923403395
matlab_0196,0.62059284727778685,0.44962749311651129,-0.35271700689240898
matlab_0197,0.62803719450905748,0.44366677852329295,-0.36257953344953081
matlab_0198,0.63538082375779936,0.43754116180791197,-0.37250447689151384
matlab_0199,0.64262097821055586,0.43124964343476713,-0.38248685633487861
matlab_0200,0.64975488511232848,0.42479131150291732,-0.39252113350279771
matlab_0201,0.65677975730539218,0.41816535118270892,-0.4026011953236473
matlab_0202,0.66369279492774025,0.41137105443138511,-0.41272033789631679
matlab_0203,0.67049118727561474,0.40440782996275898,-0.42287125208191423
matlab_0204,0.67717211483411099,0.39727521344158057,-0.43304601099540824
matlab_0205,0.68373275147933099,0.38997287786856688,-0.44323605968299351
matlab_0206,0.69017026685494076,0.38250064411721246,-0.45343220728111949
matlab_0207,0.6964818289253043,0.37485849157849699,-0.46362462196072124
matlab_0208,0.70266460670659514,0.36704656886451015,-0.47380282896478093
